7554,3682040,,London,[1872.],F. Warne & Co.,Spain ... With 21 illustrations by J. K. Meadows,"TRUEBA Y COSÍO, Joaquin Telesforo.","MEADOWS, Joseph Kenny.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003682040,British Library HMNTS 012619.a.1/5.
3810,1854273,,London,1841,[Privately printed],"Remarks upon the Letters of Thomas Winter and the Lord Mounteagle, lately discovered by J. Bruce ... Also upon the evidence of Lord Mounteagle's implication in the Gunpowder Treason, etc. (From the Archaeologia, etc.)","JARDINE, David - Police Magistrate","BRUCE, John - F.S.A|PARKER, William - Baron Mounteagle|WINTER, Thomas - Conspirator",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum001854273,British Library HMNTS 9007.h.29.(1.)
5298,2603728,,London,1893,Longmans & Co.,Eskimo Life ... Translated by W. Archer. With illustrations,"Nansen, Fridtjof","ARCHER, William - Critic",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002603728,British Library HMNTS 10460.ee.42.
196,74647,New edition corrected by the author.,London,1748,,"[Amyntor and Theodora: or, the Hermit. A poem. In three cantos. [By David Mallet.]]",,"MALLET, David.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum000074647,British Library HMNTS 992.h.11.(5.)
7704,3791249,,London,1839,,"The present State of the Turkish Empire, ... translated with notes and observations, on the relations of England with Turkey and Russia; by Lt.-Col. Sir F. Smith","VIESSE DE MARMONT, Anne Marie Hortense - Duchess de Raguse","Smith, J. M. F. (John Mark Frederick)",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003791249,British Library HMNTS 1045.k.8.
6975,3413394,,London,1891,E. Arnold,French Revolution Readings. Edited by A. J. Smith ... With exercises for composition by C. M. Dix,"SMITH, Arthur Jamson.","DIX, Cornelius Malpas.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003413394,British Library HMNTS 9226.bbb.24.
7907,3887718,A new edition. [Edited by F. Maseres.],London,1820,,"[Memoirs of the most material transactions in England, for the last hundred years, preceeding the revolution in 1688 ... A new edition, corrected. With a compleat index.]","WELWOOD, James.","MASERES, Francis.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003887718,British Library HMNTS 9525.d.5.
7993,3926220,,Oldenburg,1857,,"Pericles, Prince of Tyre. A novel ... printed in 1608, and founded upon Shakespeare's Play. Edited by Professor T. Mommsen, with a preface ...; and an introduction by J. P. Collier","WILKINS, George - Dramatist","MOMMSEN, Carl Johann Tycho.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003926220,British Library HMNTS 12602.g.4.|British Library HMNTS 12613.h.2.
5109,2512472,,Buenos Aires,1887,,"Historia de Belgrano y de la Independencia Argentina ... Cuarta y definitiva edición, corregida y aumentada. [With plates, including portraits.]: Single Works","MITRE, Bartolomé - President of the Argentine Republic","BELGRANO, Manuel.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002512472,British Library HMNTS 9770.pp.14.
4878,2412531,[Another edition.] Ampliata e ricorretta. [Edited by D. L. A. S.],Bologna,1823-26,,"[Bologna perlustrata. Terza impressione. accrescuita, in cui si fà mentione ogni giorno in perpetuo delle fontioni sacre e profane di tutto l'anno. Delle chiese e loro fondationi, de'Santi e d'altri Bolognesi morti in opinione di santità; ... de'pittori, scultori, ... che hanno operato in Bologna, delle donne illustri nelle lettere, etc.]","MASINI, Antonio.","S., D. L. A.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002412531,British Library HMNTS 10131.ee.19.
7914,3890536,,Edinburgh,1809,,"New Theory of the formation of veins; with its application to the art of working mines. Translated from the German. To which is added an appendix ... by C. Anderson, M.D","WERNER, Abraham Gottlob.","ANDERSON, Charles - M.D",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003890536,British Library HMNTS 726.d.33.
6011,2963765,,London,1838,,A Portrait of Geology. By a Fellow of the Geological Society [J. Murray],,"MURRAY, John - F.S.A., F.L.S., etc",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002963765,British Library HMNTS 725.g.28.
1978,880676,,St. Louis,1876,A. J. Hall & Co.,"An Illustrated History of Missouri. Comprising its early record, and civil, political, and military history from the first exploration to the present time. Including ... biographical sketches of prominent citizens. [With plates.]","DAVIS, Walter Bickford - and DURRIE (Daniel Steele)","DURRIE, Daniel Steele.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum000880676,British Library HMNTS 10410.eee.12.
5779,2822685,,Barcelona,1872,,"Historia de la insurreccion de Lares. Precedida de una reseña de los trabajos separatistas que se vienen haciendo en la Isla de Puerto-Rico desde la emancipacion de las demás posesiones hispano-ultramarinas, etc","PEREZ MORÍS, José - and CUETO Y GONZALEZ QUIJANO (Luis)","CUETO Y GONZÁLEZ QUIJANO, Luis.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002822685,British Library HMNTS 9771.h.11.
6024,2971355,A new edition.,London,1766,J. Newbery,"[Daphne and Amintor. A comic opera in one act, etc. [By Isaac Bickerstaffe. Adapted from “L'Oracle” of G. F. Poullain de Saint-Foix.]]","POULLAIN DE SAINT-FOIX, Germain François.","BICKERSTAFFE, Isaac.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002971355,British Library HMNTS 643.h.10.(6.)
4052,1972712,,London,1897,Macmillan & Co.,'Captains Courageous.' A story of the Grand Banks ... With illustrations by I. W. Taber: Single Works,"Kipling, Rudyard","TABER, I. W.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum001972712,British Library HMNTS 012626.i.59.|British Library HMNTS File196.|British Library HMNTS Ashley993.
5232,2572610,,London,1853,,"Passages from my life, together with memoirs of the campaign of 1813 and 1814 ... Edited, with introduction and notes, by Colonel P. Yorke","MUEFFLING, Friedrich Carl Ferdinand von - Baron","YORKE, Philip - Colonel",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002572610,British Library HMNTS 9077.f.39.
1115,535035,,Halle,1863,,"Karlsbad's grosse Ueberschwemmung im Jahre 1582. Nach einer gleichzeitigen ... Flugschrift. [A reprint of the 1582 edition, published under the title: “Erbärmliche vnnd erschröckliche Newe zeitung, der vor vnerhörten jämmerlichen Wassersnoth, so sich ... in Keiser Carls Bad ... zugetragen ... beschrieben, durch Clementem Stephani Burgern.” Edited by G. Schwetschke.]","BURGER, Clemens.","SCHWETSCHKE, Carl Gustav.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum000535035,British Library HMNTS 10250.e.26.(4.)
6106,3008688,,London,1878,,The Punjaub and North-West Frontier of India. By an old Punjaubee: Appendix,,"COXE, Holled Wallace Henry.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003008688,British Library HMNTS 10058.bb.5.|British Library OC T 36199
6012,2963956,,Portsmouth [N.H.],1886,Privately printed,"1645-1656 Portsmouth Records. A transcript of the first thirty-five pages of the earliest Town Book, Portsmouth, New Hampshire. With notes by F. W. Hackett",,"HACKETT, Frank Warren.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002963956,British Library HMNTS 10409.d.5.
1746,791609,"[Another edition.] Historia de Méjico... aumentada por D. Francisco Antonio Lorenzana ... Revisada y adaptada á la ortografía moderna, por D. Manuel del Mar. [Preceded by a “Noticia histórica de Hernan Cortés,” by Robert Charles Sands. With plates.]",Neuva York [sic],1828,,"[Quatro cartas de Hernan Cortès, dirigidas al Emperador Carlos V. en que hace relacion de sus conquistas, y sucessos en la Nueva-España. [The Second to Fourth “Cartas de relación.”]]: Cartas de Relación. Spanish","CORTÉS, Hernando - Marquis del Valle de Oaxaca","LORENZANA Y BUITRON, Francisco Antonio - Cardinal, Archbishop of Toledo|MAR, Emanuel del.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum000791609,British Library HMNTS 9771.c.30.
7008,3427005,,London,[1860.],,Fit to be a Duchess: with other stories of courage and principle. Illustrated by E. H. Corbould and J. Absolon,"SMYTH, Amelia Gillespie.","ABSOLON, John.|Corbould, Edward Henry",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003427005,British Library HMNTS 12632.cc.26.
1095,523128,,Amsterdam,1864-77,,Bührmann's Geschiedenis van ons Vaderland van de vroegste tijden tot op heden. Met een voorwoord van W. J. Hofdijk,"BÜHRMANN, Frans Christiaan.","HOFDIJK, Willem Jacobs.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum000523128,British Library HMNTS 9405.dd.20.
7497,3653404,,London,1873,,"Too Soon; a study of a Girl's Heart. By the author of “Patty,” etc. [K. S. Macquoid.]",,"MACQUOID, Katharine Sarah.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum003653404,British Library HMNTS 12628.d.6.
989,483801,,London,[1879],Cassell & Co.,"The King's Secret: being the secret correspondence of Louis XV. with his diplomatic agents, from 1752 to 1774","BROGLIE, Jacques Victor Albert de - Duke","BROGLIE, Charles François de - Count",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum000483801,British Library HMNTS 9225.g.7.
4283,2102688,,"Avesnes, Valenciennes [printed]",1859,,Notice historique sur la terre seigneuriale et sur les Seigneurs d'Etrœungt ... Mise dans un nouvel ordre et ... augmentée par Michaux aîné,"LEBEAU, Isidore.","MICHAUX, Adrien Joseph.",,,,,monographic,http://www.flickr.com/photos/britishlibrary/tags/sysnum002102688,British Library HMNTS 10169.e.7.
